"state","date","cases","deaths","cases_weekly_change","deaths_weekly_change"
"Rhode Island","2021-09-10","165849","2793","0.012867808","0.0072124004"
"South Carolina","2021-09-10","784052","11149","0.042098522","0.03413415"
"South Dakota","2021-09-10","136772","2084","0.021792293","0.005791545"
"Tennessee","2021-09-10","1099118","13778","0.045534372","0.018932104"
"Texas","2021-09-10","3802905","59905","0.03420496","0.030056596"
"Utah","2021-09-10","480064","2724","0.0224787","0.024830699"
"Vermont","2021-09-10","29735","284","0.035954475","0.014285684"
"Virgin Islands","2021-09-10","6182","63","0.037074327","0.105263114"
"Virginia","2021-09-10","801827","12036","0.030404806","0.011513591"
"Washington","2021-09-10","599971","6977","0.03878665","0.03378284"
"West Virginia","2021-09-10","205783","3207","0.057972193","0.02887392"
"Wisconsin","2021-09-10","754164","8613","0.017199636","0.010796905"
"Wyoming","2021-09-10","80643","879","0.04451728","0.024475574"
"Alabama","2021-09-11","745812","12673","0.03688693","0.020863533"
"Alaska","2021-09-11","94422","441","0.049984932","0.023201823"
"Arizona","2021-09-11","1045835","19183","0.017984033","0.009791017"
"Arkansas","2021-09-11","473885","7232","0.024122477","0.027564645"
"California","2021-09-11","4575900","67149","0.015056491","0.011462927"
"Colorado","2021-09-11","637739","7447","0.019286513","0.010447741"
"Connecticut","2021-09-11","378933","8424","0.010124326","0.0035740137"
"Delaware","2021-09-11","124575","1900","0.02325368","0.004759431"
"District of Columbia","2021-09-11","56966","1165","0.018741727","0.0025817156"
"Florida","2021-09-11","3418160","48772","0.033015013","0.05284512"
"Georgia","2021-09-11","1451731","22968","0.035571218","0.02659452"
"Guam","2021-09-11","13196","160","0.08448386","0.052631617"
"Hawaii","2021-09-11","68916","650","0.066860676","0.06382978"
"Idaho","2021-09-11","232693","2466","0.031422257","0.03613448"
"Illinois","2021-09-11","1569206","26845","0.017069459","0.008679628"
"Indiana","2021-09-11","903219","14783","0.03007245","0.014619112"
"Iowa","2021-09-11","421168","6337","0.023303032","0.00475657"
"Kansas","2021-09-11","388198","5783","0.026316404","0.022273302"
"Kentucky","2021-09-11","624189","8076","0.047685504","0.02098608"
"Louisiana","2021-09-11","712574","13056","0.022490978","0.027465224"
"Maine","2021-09-11","80510","961","0.031267166","0.022340417"
"Maryland","2021-09-11","509617","10159","0.014258027","0.009740591"
"Massachusetts","2021-09-11","777022","18350","0.014940262","0.0034999847"
"Michigan","2021-09-11","1086381","21807","0.016049981","0.006926179"
"Minnesota","2021-09-11","666589","7985","0.016899824","0.0060476065"
"Mississippi","2021-09-11","460312","8905","0.03009653","0.042739987"
"Missouri","2021-09-11","801140","11570","0.01913631","0.01956296"
"Montana","2021-09-11","133839","1834","0.032652617","0.0127002"
"Nebraska","2021-09-11","252159","2608","0.019565701","0.0034629107"
"Nevada","2021-09-11","401901","6702","0.01851523","0.018076897"
"New Hampshire","2021-09-11","111111","1441","0.02205813","0.0105189085"
"New Jersey","2021-09-11","1115659","27054","0.013522267","0.0041570663"
"New Mexico","2021-09-11","239886","4607","0.01910019","0.0116381645"
"New York","2021-09-11","2329234","54211","0.01494503","0.004558563"
"North Carolina","2021-09-11","1281446","15092","0.03401375","0.024853945"
"North Dakota","2021-09-11","122383","1605","0.025129199","0.0056390762"
"Northern Mariana Islands","2021-09-11","250","2","0.028806567","0.0"
"Ohio","2021-09-11","1294162","21154","0.037290454","0.0098820925"
"Oklahoma","2021-09-11","577312","8208","0.02935183","0.025871754"
"Oregon","2021-09-11","296825","3419","0.045626044","0.042060375"
"Pennsylvania","2021-09-11","1343444","28566","0.020462513","0.0065538883"
"Puerto Rico","2021-09-11","209943","2995","0.014638901","0.030271769"
"Rhode Island","2021-09-11","165849","2793","0.012867808","0.0072124004"
"South Carolina","2021-09-11","784052","11149","0.042098522","0.03413415"
"South Dakota","2021-09-11","136772","2084","0.021792293","0.005791545"
"Tennessee","2021-09-11","1099118","13778","0.045421958","0.018932104"
"Texas","2021-09-11","3813319","60221","0.032486677","0.03079319"
"Utah","2021-09-11","480064","2724","0.0224787","0.024830699"
"Vermont","2021-09-11","29934","287","0.036352277","0.021352291"
"Virgin Islands","2021-09-11","6182","63","0.037074327","0.105263114"
"Virginia","2021-09-11","801827","12036","0.030404806","0.011513591"
"Washington","2021-09-11","599971","6977","0.03878665","0.03378284"
"West Virginia","2021-09-11","208045","3207","0.05883944","0.026568532"
"Wisconsin","2021-09-11","754164","8613","0.017199636","0.010796905"
"Wyoming","2021-09-11","80643","879","0.04451728","0.024475574"
"Alabama","2021-09-12","747606","12676","0.03529048","0.021022916"
"Alaska","2021-09-12","94422","441","0.049984932","0.023201823"
"Arizona","2021-09-12","1048600","19187","0.017633438","0.009948373"
"Arkansas","2021-09-12","475001","7267","0.024161577","0.029757738"
"California","2021-09-12","4583292","67199","0.014322162","0.010800123"
"Colorado","2021-09-12","638876","7451","0.01959145","0.010305047"
"Connecticut","2021-09-12","378933","8424","0.010124326","0.0035740137"
"Delaware","2021-09-12","125105","1900","0.024518728","0.004759431"
"District of Columbia","2021-09-12","56966","1165","0.018741727","0.0025817156"
"Florida","2021-09-12","3418160","48772","0.033015013","0.05284512"
"Georgia","2021-09-12","1451731","22968","0.035571218","0.02659452"
"Guam","2021-09-12","13348","160","0.096975684","0.052631617"
"Hawaii","2021-09-12","69629","657","0.0660491","0.057971"
"Idaho","2021-09-12","233969","2474","0.03707826","0.039495826"
"Illinois","2021-09-12","1569206","26845","0.017069459","0.008679628"
"Indiana","2021-09-12","903219","14783","0.03007245","0.014619112"
"Iowa","2021-09-12","421168","6337","0.023303032","0.00475657"
"Kansas","2021-09-12","388198","5783","0.026316404","0.021911979"
"Kentucky","2021-09-12","624189","8076","0.047311068","0.02098608"
"Louisiana","2021-09-12","712574","13056","0.022490978","0.027465224"
"Maine","2021-09-12","80510","961","0.03124082","0.022340417"
"Maryland","2021-09-12","510768","10176","0.014922738","0.010225296"
"Massachusetts","2021-09-12","777022","18350","0.014940262","0.0034999847"
"Michigan","2021-09-12","1086381","21807","0.01601386","0.006926179"
"Minnesota","2021-09-12","666589","7985","0.016899824","0.0060476065"
"Mississippi","2021-09-12","460312","8905","0.03009653","0.042739987"
"Missouri","2021-09-12","802696","11573","0.019536018","0.019108891"
"Montana","2021-09-12","133839","1834","0.032652617","0.0127002"
"Nebraska","2021-09-12","252159","2608","0.019565701","0.0034629107"
"Nevada","2021-09-12","401901","6702","0.01851523","0.018076897"
"New Hampshire","2021-09-12","111111","1441","0.02205813","0.0105189085"
"New Jersey","2021-09-12","1117506","27058","0.013621926","0.0040819645"
"New Mexico","2021-09-12","239886","4607","0.01910019","0.0116381645"
"New York","2021-09-12","2332969","54230","0.013700962","0.004129052"
"North Carolina","2021-09-12","1281446","15092","0.03401375","0.024853945"
"North Dakota","2021-09-12","122591","1605","0.025111198","0.0056390762"
"Northern Mariana Islands","2021-09-12","250","2","0.028806567","0.0"
"Ohio","2021-09-12","1298625","21154","0.036248803","0.0098820925"
"Oklahoma","2021-09-12","577312","8208","0.02935183","0.025871754"
"Oregon","2021-09-12","296825","3419","0.045626044","0.042060375"
"Pennsylvania","2021-09-12","1347569","28566","0.02113235","0.006022215"
"Puerto Rico","2021-09-12","210405","2998","0.013521314","0.027064085"
"Rhode Island","2021-09-12","165849","2793","0.012867808","0.0072124004"
"South Carolina","2021-09-12","784052","11149","0.042098522","0.03413415"
"South Dakota","2021-09-12","136772","2084","0.021792293","0.005791545"
"Tennessee","2021-09-12","1099118","13778","0.045342445","0.018932104"
"Texas","2021-09-12","3815818","60357","0.032349825","0.030475259"
"Utah","2021-09-12","480064","2724","0.0224787","0.024830699"
"Vermont","2021-09-12","30114","287","0.038628697","0.017730474"
"Virgin Islands","2021-09-12","6182","63","0.037074327","0.105263114"
"Virginia","2021-09-12","801827","12036","0.030404806","0.011513591"
"Washington","2021-09-12","600184","6982","0.038883924","0.034523606"
"West Virginia","2021-09-12","210289","3207","0.062151432","0.026568532"
"Wisconsin","2021-09-12","754164","8613","0.017199636","0.010796905"
"Wyoming","2021-09-12","80643","879","0.04451728","0.024475574"
"Alabama","2021-09-13","750298","12678","0.035339355","0.021101832"
"Alaska","2021-09-13","95878","442","0.06617594","0.025521994"
"Arizona","2021-09-13","1050878","19187","0.01749599","0.0098952055"
"Arkansas","2021-09-13","475647","7298","0.023486614","0.032248974"
"California","2021-09-13","4599348","67312","0.016288996","0.012271404"
"Colorado","2021-09-13","643202","7479","0.020667195","0.011085629"
"Connecticut","2021-09-13","380281","8424","0.013717771","0.0035740137"
"Delaware","2021-09-13","125549","1900","0.025978565","0.004759431"
"District of Columbia","2021-09-13","57771","1165","0.0331378","0.0025817156"
"Florida","2021-09-13","3442090","48772","0.040246964","0.05284512"
"Georgia","2021-09-13","1467477","23121","0.046803355","0.0334332"
"Guam","2021-09-13","13522","169","0.1027565","0.111842155"
"Hawaii","2021-09-13","70083","657","0.06094742","0.05457461"
"Idaho","2021-09-13","235422","2487","0.04351878","0.044957995"
"Illinois","2021-09-13","1578344","26969","0.022992253","0.013338804"
"Indiana","2021-09-13","913389","14848","0.0416708","0.019080281"
"Iowa","2021-09-13","421168","6337","0.023303032","0.00475657"
"Kansas","2021-09-13","390982","5791","0.033676624","0.023325682"
"Kentucky","2021-09-13","633518","8132","0.061884165","0.028065681"
"Louisiana","2021-09-13","716706","13121","0.02842009","0.032580495"
"Maine","2021-09-13","80510","961","0.03124082","0.022340417"
"Maryland","2021-09-13","511871","10189","0.015043139","0.010112047"
"Massachusetts","2021-09-13","782107","18369","0.021582246","0.004539013"
"Michigan","2021-09-13","1093203","21840","0.022394061","0.008449912"
"Minnesota","2021-09-13","669269","7996","0.020988226","0.0074335337"
"Mississippi","2021-09-13","464075","8976","0.025253892","0.0360111"
"Missouri","2021-09-13","804615","11574","0.020714521","0.019017458"
"Montana","2021-09-13","135059","1842","0.04206562","0.01711762"
"Nebraska","2021-09-13","253788","2608","0.019310832","0.0034629107"
"Nevada","2021-09-13","404851","6728","0.025991201","0.02202642"
"New Hampshire","2021-09-13","112326","1443","0.03323424","0.011921406"
"New Jersey","2021-09-13","1119051","27079","0.013230205","0.004712105"
"New Mexico","2021-09-13","241663","4621","0.026649356","0.014712334"
"New York","2021-09-13","2338377","54271","0.014424801","0.0043303967"
"North Carolina","2021-09-13","1305188","15263","0.053171396","0.03646612"
"North Dakota","2021-09-13","122768","1605","0.025425196","0.0056390762"
"Northern Mariana Islands","2021-09-13","252","2","0.016129017","0.0"
"Ohio","2021-09-13","1304193","21154","0.03742695","0.0098820925"
"Oklahoma","2021-09-13","584692","8208","0.04251051","0.025871754"
"Oregon","2021-09-13","301504","3451","0.062108755","0.051813483"
"Pennsylvania","2021-09-13","1350719","28568","0.021581769","0.005986333"
"Puerto Rico","2021-09-13","210703","3003","0.012970805","0.027369142"
"Rhode Island","2021-09-13","166811","2802","0.018742919","0.010457993"
"South Carolina","2021-09-13","802328","11306","0.042794228","0.032983065"
"South Dakota","2021-09-13","137300","2088","0.025736809","0.00772202"
"Tennessee","2021-09-13","1128123","13894","0.072769165","0.027510762"
"Texas","2021-09-13","3833311","60475","0.03576243","0.031662107"
"Utah","2021-09-13","484278","2740","0.031454086","0.030850291"
"Vermont","2021-09-13","30264","288","0.039107323","0.021276593"
"Virgin Islands","2021-09-13","6289","66","0.055024266","0.15789473"
"Virginia","2021-09-13","811079","12089","0.030713797","0.013412714"
"Washington","2021-09-13","609292","7042","0.054317117","0.043413877"
"West Virginia","2021-09-13","211706","3238","0.062247872","0.028589606"
"Wisconsin","2021-09-13","758055","8632","0.016381621","0.011246443"
"Wyoming","2021-09-13","81825","879","0.05982697","0.024475574"
"Alabama","2021-09-14","754242","12718","0.036958337","0.023993611"
"Alaska","2021-09-14","96567","449","0.049025536","0.036951542"
"Arizona","2021-09-14","1053487","19304","0.018068433","0.013173819"
"Arkansas","2021-09-14","477191","7334","0.02552247","0.031795144"
"California","2021-09-14","4608094","67422","0.015721083","0.0128138065"
"Colorado","2021-09-14","645719","7498","0.021532655","0.012832642"
"Connecticut","2021-09-14","381331","8446","0.012167335","0.0060750246"
"Delaware","2021-09-14","125798","1902","0.025098205","0.0058170557"
"District of Columbia","2021-09-14","58146","1167","0.02787745","0.0034394264"
"Florida","2021-09-14","3453390","49254","0.026268125","0.048559785"
"Georgia","2021-09-14","1474572","23242","0.032805085","0.028862357"
"Guam","2021-09-14","13741","171","0.10254347","0.11038959"
"Hawaii","2021-09-14","70504","657","0.059350252","0.05457461"
"Idaho","2021-09-14","237056","2508","0.03898108","0.039801"
"Illinois","2021-09-14","1582811","27008","0.018017173","0.011649251"
"Indiana","2021-09-14","916901","14940","0.030426145","0.02167821"
"Iowa","2021-09-14","425194","6337","0.02509737","0.00475657"
"Kansas","2021-09-14","391113","5794","0.03337276","0.023313284"
"Kentucky","2021-09-14","638168","8167","0.04946649","0.025618434"
"Louisiana","2021-09-14","719424","13241","0.024190187","0.036153078"
"Maine","2021-09-14","81177","969","0.039784312","0.030851007"
"Maryland","2021-09-14","512966","10205","0.0156133175","0.01099658"
"Massachusetts","2021-09-14","783750","18393","0.016185045","0.005191803"
"Michigan","2021-09-14","1093419","21841","0.016151786","0.006915331"
"Minnesota","2021-09-14","673867","8008","0.024760246","0.007422328"
"Mississippi","2021-09-14","466145","9061","0.028227806","0.043293"
"Missouri","2021-09-14","806899","11690","0.02122569","0.02823472"
"Montana","2021-09-14","136304","1847","0.041840553","0.015393019"
"Nebraska","2021-09-14","254850","2613","0.023050189","0.004227519"
"Nevada","2021-09-14","406212","6763","0.021177053","0.024076343"
"New Hampshire","2021-09-14","112747","1448","0.027625918","0.012587428"
"New Jersey","2021-09-14","1121089","27101","0.014750242","0.0045592785"
"New Mexico","2021-09-14","242399","4633","0.01895845","0.0151183605"
"New York","2021-09-14","2342490","54317","0.014775753","0.0045866966"
"North Carolina","2021-09-14","1310185","15322","0.0364182","0.031923532"
"North Dakota","2021-09-14","123136","1608","0.026176095","0.0075187683"
"Northern Mariana Islands","2021-09-14","256","2","0.032258034","0.0"
"Ohio","2021-09-14","1311518","21265","0.039222836","0.011655569"
"Oklahoma","2021-09-14","585721","8209","0.025919437","0.025996804"
"Oregon","2021-09-14","303532","3495","0.04793048","0.047976017"
"Pennsylvania","2021-09-14","1354451","28651","0.022443175","0.008553982"
"Puerto Rico","2021-09-14","210750","3028","0.0129143","0.034152985"
"Rhode Island","2021-09-14","167245","2808","0.015773058","0.01079917"
"South Carolina","2021-09-14","806597","11349","0.043213487","0.03436017"
"South Dakota","2021-09-14","138292","2092","0.029663205","0.008678913"
"Tennessee","2021-09-14","1133200","14020","0.044319034","0.029973507"
"Texas","2021-09-14","3857592","60790","0.039580703","0.034054518"
"Utah","2021-09-14","485554","2753","0.02401042","0.025325894"
"Vermont","2021-09-14","30376","291","0.035839677","0.03191495"
"Virgin Islands","2021-09-14","6298","66","0.037390828","0.06451619"
"Virginia","2021-09-14","814738","12118","0.032729626","0.014313221"
"Washington","2021-09-14","612363","7095","0.040013433","0.04384291"
"West Virginia","2021-09-14","213179","3261","0.06425607","0.034909606"
"Wisconsin","2021-09-14","760485","8646","0.01835072","0.0125306845"
"Wyoming","2021-09-14","82463","918","0.050550938","0.044368625"
"Alabama","2021-09-15","757893","12784","0.03515947","0.02370274"
"Alaska","2021-09-15","97656","451","0.05129671","0.02733481"
"Arizona","2021-09-15","1055919","19333","0.018232226","0.013313055"
"Arkansas","2021-09-15","479110","7362","0.024842978","0.03080368"
"California","2021-09-15","4616854","67647","0.0156235695","0.013863444"
"Colorado","2021-09-15","647313","7516","0.020690918","0.012938023"
"Connecticut","2021-09-15","381732","8447","0.010723352","0.0038027763"
"Delaware","2021-09-15","126050","1911","0.025163531","0.008975744"
"District of Columbia","2021-09-15","58440","1167","0.030796885","0.0034394264"
"Florida","2021-09-15","3464113","49257","0.025257945","0.048534393"
"Georgia","2021-09-15","1480574","23467","0.03091693","0.036574006"
"Guam","2021-09-15","13741","171","0.07452297","0.10322583"
"Hawaii","2021-09-15","70991","668","0.060754538","0.07223117"
"Idaho","2021-09-15","238373","2561","0.037852883","0.05521214"
"Illinois","2021-09-15","1587030","27061","0.018131018","0.010908127"
"Indiana","2021-09-15","921606","15011","0.032342315","0.020531654"
"Iowa","2021-09-15","429078","6401","0.02858913","0.010099411"
"Kansas","2021-09-15","394776","5818","0.028241873","0.017666578"
"Kentucky","2021-09-15","643686","8224","0.049851537","0.02787149"
"Louisiana","2021-09-15","721795","13318","0.023100019","0.031203985"
"Maine","2021-09-15","81955","976","0.03999853","0.031712532"
"Maryland","2021-09-15","514156","10217","0.016558528","0.010084033"
"Massachusetts","2021-09-15","786627","18408","0.017968535","0.005132675"
"Michigan","2021-09-15","1100951","21905","0.020065904","0.007357955"
"Minnesota","2021-09-15","676598","8049","0.019985199","0.011435032"
"Mississippi","2021-09-15","468498","9100","0.029028177","0.03562081"
"Missouri","2021-09-15","809525","11710","0.021212101","0.017995358"
"Montana","2021-09-15","137522","1858","0.042805076","0.016411424"
"Nebraska","2021-09-15","255907","2621","0.022548199","0.007302046"
"Nevada","2021-09-15","407258","6789","0.020098448","0.022901893"
"New Hampshire","2021-09-15","113291","1452","0.027526855","0.014675021"
"New Jersey","2021-09-15","1123364","27122","0.01360023","0.004258156"
"New Mexico","2021-09-15","243085","4651","0.019523501","0.015723944"
"New York","2021-09-15","2347298","54350","0.015778303","0.0048439503"
"North Carolina","2021-09-15","1317316","15422","0.037903905","0.033299804"
"North Dakota","2021-09-15","124079","1612","0.02855742","0.008130074"
"Northern Mariana Islands","2021-09-15","258","2","0.036144614","0.0"
"Ohio","2021-09-15","1319265","21265","0.039740205","0.011655569"
"Oklahoma","2021-09-15","587687","8440","0.027024388","0.028265119"
"Oregon","2021-09-15","305560","3538","0.046517253","0.046126604"
"Pennsylvania","2021-09-15","1359263","28696","0.022685885","0.008788586"
"Puerto Rico","2021-09-15","211075","3044","0.012714386","0.032214284"
"Rhode Island","2021-09-15","167653","2809","0.015567899","0.009705305"
"South Carolina","2021-09-15","809779","11483","0.04306996","0.044288874"
"South Dakota","2021-09-15","138860","2093","0.024509788","0.0077034235"
"Tennessee","2021-09-15","1140315","14107","0.04590726","0.030234456"
"Texas","2021-09-15","3880333","61207","0.033990026","0.035826683"
"Utah","2021-09-15","487439","2764","0.024657965","0.026364684"
"Vermont","2021-09-15","30584","292","0.038999915","0.03546095"
"Virgin Islands","2021-09-15","6298","66","0.032120585","0.047619104"
"Virginia","2021-09-15","818804","12170","0.032024384","0.016114235"
"Washington","2021-09-15","616119","7143","0.039919496","0.041861176"
"West Virginia","2021-09-15","214984","3296","0.06607163","0.04007578"
"Wisconsin","2021-09-15","764556","8666","0.020440698","0.012738109"
"Wyoming","2021-09-15","82897","918","0.04539895","0.044368625"
"Alabama","2021-09-16","761865","12856","0.03441465","0.024219275"
"Alaska","2021-09-16","98708","451","0.05312121","0.02733481"
"Arizona","2021-09-16","1058774","19360","0.018549442","0.01144135"
"Arkansas","2021-09-16","480934","7395","0.02331388","0.03152466"
"California","2021-09-16","4629146","67825","0.015857577","0.013856888"
"Colorado","2021-09-16","649436","7523","0.021096945","0.012108207"
"Connecticut","2021-09-16","382798","8447","0.011868596","0.0036834478"
"Delaware","2021-09-16","126604","1913","0.026729822","0.0068421364"
"District of Columbia","2021-09-16","58649","1167","0.031481385","0.0025773048"
"Florida","2021-09-16","3473873","50811","0.024391413","0.052575946"
"Georgia","2021-09-16","1486285","23657","0.029594064","0.036678314"
"Guam","2021-09-16","13741","171","0.07452297","0.10322583"
"Hawaii","2021-09-16","71570","676","0.062720895","0.07301593"
"Idaho","2021-09-16","239602","2601","0.036704063","0.0625"
"Illinois","2021-09-16","1591607","27113","0.017713308","0.0119434595"
"Indiana","2021-09-16","925698","15046","0.030976176","0.019445777"
"Iowa","2021-09-16","429078","6401","0.02858913","0.010099411"
"Kansas","2021-09-16","394848","5826","0.028159022","0.01870954"
"Kentucky","2021-09-16","648617","8278","0.048774958","0.029601932"
"Louisiana","2021-09-16","723458","13366","0.018379807","0.028786898"
"Maine","2021-09-16","82607","979","0.04008913","0.029442668"
"Maryland","2021-09-16","515486","10238","0.017363787","0.01126039"
"Massachusetts","2021-09-16","788775","18424","0.017578602","0.005018592"
"Michigan","2021-09-16","1101209","21905","0.019996881","0.007357955"
"Minnesota","2021-09-16","679071","8063","0.021847844","0.012049675"
"Mississippi","2021-09-16","471092","9165","0.027642727","0.0332582"
"Missouri","2021-09-16","812106","11730","0.020984054","0.017169595"
"Montana","2021-09-16","138629","1865","0.04333532","0.0191257"
"Nebraska","2021-09-16","256906","2624","0.022637606","0.007293701"
"Nevada","2021-09-16","408733","6821","0.020941734","0.020954967"
"New Hampshire","2021-09-16","113903","1452","0.028200269","0.011142015"
"New Jersey","2021-09-16","1126322","27148","0.014246702","0.0045884848"
"New Mexico","2021-09-16","243962","4664","0.02073586","0.016786575"
"New York","2021-09-16","2354028","54395","0.015853405","0.004413128"
"North Carolina","2021-09-16","1323497","15541","0.037229896","0.034755945"
"North Dakota","2021-09-16","124652","1616","0.028066158","0.008109808"
"Northern Mariana Islands","2021-09-16","258","2","0.036144614","0.0"
"Ohio","2021-09-16","1327614","21265","0.039848447","0.011655569"
"Oklahoma","2021-09-16","589950","8440","0.026562333","0.028265119"
"Oregon","2021-09-16","307768","3548","0.045436025","0.04291594"
"Pennsylvania","2021-09-16","1365049","28768","0.023806214","0.009474397"
"Puerto Rico","2021-09-16","211597","3055","0.013453841","0.029659629"
"Rhode Island","2021-09-16","167975","2810","0.015236855","0.008252621"
"South Carolina","2021-09-16","814254","11532","0.044051886","0.04361987"
"South Dakota","2021-09-16","139412","2096","0.02390623","0.008177042"
"Tennessee","2021-09-16","1144848","14173","0.046326876","0.029490829"
"Texas","2021-09-16","3897271","61573","0.029708385","0.034979463"
"Utah","2021-09-16","489324","2779","0.023958206","0.028116941"
"Vermont","2021-09-16","30922","294","0.045085788","0.03886926"
"Virgin Islands","2021-09-16","6374","67","0.044575572","0.06349206"
"Virginia","2021-09-16","822985","12207","0.03215289","0.01640296"
"Washington","2021-09-16","619605","7199","0.038725615","0.040317893"
"West Virginia","2021-09-16","217119","3313","0.0674274","0.038883686"
"Wisconsin","2021-09-16","768535","8682","0.022793174","0.01082778"
"Wyoming","2021-09-16","83643","918","0.047763944","0.044368625"
"Alabama","2021-09-17","764839","13048","0.031728625","0.035144806"
"Alaska","2021-09-17","99590","452","0.054733038","0.024943352"
"Arizona","2021-09-17","1061604","19379","0.01834476","0.01211679"
"Arkansas","2021-09-17","482743","7412","0.022465944","0.029587388"
"California","2021-09-17","4639199","67948","0.015865326","0.013211608"
"Colorado","2021-09-17","651581","7547","0.021704793","0.013428211"
"Connecticut","2021-09-17","384342","8463","0.01427424","0.004629612"
"Delaware","2021-09-17","127222","1913","0.026331544","0.0068421364"
"District of Columbia","2021-09-17","58851","1167","0.033089876","0.001716733"
"Florida","2021-09-17","3485163","51240","0.022292256","0.050602794"
"Georgia","2021-09-17","1491838","23767","0.027626991","0.034787536"
"Guam","2021-09-17","14318","180","0.08502579","0.125"
"Hawaii","2021-09-17","72137","691","0.059482694","0.08307207"
"Idaho","2021-09-17","241335","2614","0.037139058","0.060016274"
"Illinois","2021-09-17","1595188","27175","0.016557455","0.012292743"
"Indiana","2021-09-17","929986","15083","0.029635072","0.020293593"
"Iowa","2021-09-17","429078","6401","0.02858913","0.010099411"
"Kansas","2021-09-17","398054","5883","0.025389075","0.017292023"
"Kentucky","2021-09-17","653942","8331","0.04831326","0.032086253"
"Louisiana","2021-09-17","725637","13418","0.018332124","0.02772677"
"Maine","2021-09-17","83322","981","0.04245019","0.022940516"
"Maryland","2021-09-17","517011","10250","0.017255545","0.0109478235"
"Massachusetts","2021-09-17","790953","18445","0.01792872","0.0051771402"
"Michigan","2021-09-17","1107687","21982","0.019611955","0.008024931"
"Minnesota","2021-09-17","681706","8076","0.022678137","0.011396408"
"Mississippi","2021-09-17","473413","9214","0.028461099","0.03469956"
"Missouri","2021-09-17","814194","11750","0.019444942","0.016787767"
"Montana","2021-09-17","139844","1877","0.044867396","0.023445964"
"Nebraska","2021-09-17","257787","2626","0.022319198","0.0069018602"
"Nevada","2021-09-17","410104","6845","0.020410538","0.021336913"
"New Hampshire","2021-09-17","114322","1457","0.028899074","0.011103392"
"New Jersey","2021-09-17","1128696","27165","0.013952136","0.004659891"
"New Mexico","2021-09-17","244720","4677","0.020151258","0.015194297"
"New York","2021-09-17","2360066","54424","0.015879989","0.004614711"
"North Carolina","2021-09-17","1332544","15636","0.03987527","0.03604555"
"North Dakota","2021-09-17","125142","1617","0.026755571","0.00873363"
"Northern Mariana Islands","2021-09-17","258","2","0.031999946","0.0"
"Ohio","2021-09-17","1336061","21471","0.039124012","0.014985323"
"Oklahoma","2021-09-17","592074","8440","0.025570273","0.028265119"
"Oregon","2021-09-17","309841","3569","0.04385078","0.043872476"
"Pennsylvania","2021-09-17","1370247","28812","0.023861408","0.009707332"
"Puerto Rico","2021-09-17","211996","3064","0.011860967","0.026809692"
"Rhode Island","2021-09-17","168449","2812","0.015676856","0.006802678"
"South Carolina","2021-09-17","819204","11614","0.04483378","0.041707754"
"South Dakota","2021-09-17","139956","2100","0.023279667","0.007677555"
"Tennessee","2021-09-17","1151186","14225","0.04737258","0.032443047"
"Texas","2021-09-17","3915675","61931","0.029653668","0.03382027"
"Utah","2021-09-17","491073","2787","0.02293241","0.023127794"
"Vermont","2021-09-17","31156","296","0.04778886","0.042253494"
"Virgin Islands","2021-09-17","6439","67","0.041572332","0.06349206"
"Virginia","2021-09-17","827197","12242","0.03164029","0.017115355"
"Washington","2021-09-17","623254","7256","0.038806915","0.039988518"
"West Virginia","2021-09-17","219439","3370","0.06636119","0.05082631"
"Wisconsin","2021-09-17","772089","8703","0.023768067","0.01044929"
"Wyoming","2021-09-17","83958","918","0.04110706","0.044368625"
"Alabama","2021-09-18","768301","13209","0.030153751","0.04229462"
"Alaska","2021-09-18","99590","452","0.054733038","0.024943352"
"Arizona","2021-09-18","1064346","19487","0.017699718","0.015847325"
"Arkansas","2021-09-18","484317","7435","0.022013783","0.028069735"
"California","2021-09-18","4647462","68034","0.015638947","0.01317966"
"Colorado","2021-09-18","651581","7547","0.021704793","0.013428211"
"Connecticut","2021-09-18","384342","8463","0.01427424","0.004629612"
"Delaware","2021-09-18","127803","1920","0.025912046","0.0105262995"
"District of Columbia","2021-09-18","58851","1167","0.033089876","0.001716733"
"Florida","2021-09-18","3494954","51240","0.022466421","0.050602794"
"Georgia","2021-09-18","1491838","23767","0.027626991","0.034787536"
"Guam","2021-09-18","14318","180","0.08502579","0.125"
"Hawaii","2021-09-18","72687","699","0.054718733","0.07538462"
"Idaho","2021-09-18","242089","2637","0.040379405","0.06934309"
"Illinois","2021-09-18","1595188","27175","0.016557455","0.012292743"
"Indiana","2021-09-18","929986","15083","0.029635072","0.020293593"
"Iowa","2021-09-18","434239","6401","0.031035066","0.010099411"
"Kansas","2021-09-18","398054","5883","0.025389075","0.017292023"
"Kentucky","2021-09-18","654377","8337","0.048363566","0.032317996"
"Louisiana","2021-09-18","725637","13418","0.018332124","0.02772677"
"Maine","2021-09-18","83909","982","0.042218328","0.021852255"
"Maryland","2021-09-18","518289","10263","0.01701665","0.010237217"
"Massachusetts","2021-09-18","790953","18445","0.01792872","0.0051771402"
"Michigan","2021-09-18","1107687","21982","0.019611955","0.008024931"
"Minnesota","2021-09-18","681706","8076","0.022678137","0.011396408"
"Mississippi","2021-09-18","473413","9214","0.028461099","0.03469956"
"Missouri","2021-09-18","816310","11765","0.018935561","0.016853929"
"Montana","2021-09-18","139844","1877","0.044867396","0.023445964"
"Nebraska","2021-09-18","257787","2626","0.022319198","0.0069018602"
